ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,TotalProductCost,SalesAmount
479,20131205,20131217,20131212,20658,SO72395,3.3623,8.99
477,20131205,20131217,20131212,20658,SO72395,1.8663,4.99
593,20131205,20131217,20131212,16216,SO72396,308.2179,564.99
535,20131205,20131217,20131212,16216,SO72396,9.3463,24.99
467,20131205,20131217,20131212,16216,SO72396,9.1593,24.49
597,20131205,20131217,20131212,22732,SO72397,294.5797,539.99
478,20131205,20131217,20131212,22732,SO72397,3.7363,9.99
477,20131205,20131217,20131212,22732,SO72397,1.8663,4.99
597,20131205,20131217,20131212,14025,SO72398,294.5797,539.99
485,20131205,20131217,20131212,14025,SO72398,8.2205,21.98
478,20131205,20131217,20131212,14025,SO72398,3.7363,9.99
477,20131205,20131217,20131212,14025,SO72398,1.8663,4.99
482,20131205,20131217,20131212,14025,SO72398,3.3623,8.99
361,20131205,20131217,20131212,18850,SO72399,1251.9813,2294.99
485,20131205,20131217,20131212,18850,SO72399,8.2205,21.98
214,20131205,20131217,20131212,18850,SO72399,13.0863,34.99
465,20131205,20131217,20131212,18850,SO72399,9.1593,24.49
361,20131205,20131217,20131212,18864,SO72400,1251.9813,2294.99
485,20131205,20131217,20131212,18864,SO72400,8.2205,21.98
478,20131205,20131217,20131212,18864,SO72400,3.7363,9.99
477,20131205,20131217,20131212,18864,SO72400,1.8663,4.99
363,20131205,20131217,20131212,18819,SO72401,1251.9813,2294.99
477,20131205,20131217,20131212,18819,SO72401,1.8663,4.99
478,20131205,20131217,20131212,18819,SO72401,3.7363,9.99
217,20131205,20131217,20131212,18819,SO72401,13.0863,34.99
363,20131205,20131217,20131212,18560,SO72402,1251.9813,2294.99
485,20131205,20131217,20131212,18560,SO72402,8.2205,21.98
234,20131205,20131217,20131212,18560,SO72402,38.4923,49.99
359,20131205,20131217,20131212,13733,SO72403,1251.9813,2294.99
485,20131205,20131217,20131212,13733,SO72403,8.2205,21.98
487,20131205,20131217,20131212,13733,SO72403,20.5663,54.99
357,20131205,20131217,20131212,18611,SO72404,1265.6195,2319.99
485,20131205,20131217,20131212,18611,SO72404,8.2205,21.98
478,20131205,20131217,20131212,18611,SO72404,3.7363,9.99
477,20131205,20131217,20131212,18611,SO72404,1.8663,4.99
222,20131205,20131217,20131212,18611,SO72404,13.0863,34.99
589,20131205,20131217,20131212,15506,SO72405,419.7784,769.49
361,20131205,20131217,20131212,18528,SO72406,1251.9813,2294.99
485,20131205,20131217,20131212,18528,SO72406,8.2205,21.98
478,20131205,20131217,20131212,18528,SO72406,3.7363,9.99
477,20131205,20131217,20131212,18528,SO72406,1.8663,4.99
237,20131205,20131217,20131212,18528,SO72406,38.4923,49.99
359,20131205,20131217,20131212,13462,SO72407,1251.9813,2294.99
485,20131205,20131217,20131212,13462,SO72407,8.2205,21.98
222,20131205,20131217,20131212,13462,SO72407,13.0863,34.99
463,20131205,20131217,20131212,13462,SO72407,9.1593,24.49
357,20131205,20131217,20131212,18513,SO72408,1265.6195,2319.99
485,20131205,20131217,20131212,18513,SO72408,8.2205,21.98
353,20131205,20131217,20131212,18460,SO72409,1265.6195,2319.99
485,20131205,20131217,20131212,18460,SO72409,8.2205,21.98
577,20131205,20131217,20131212,13693,SO72410,755.1508,1214.85
541,20131205,20131217,20131212,13693,SO72410,10.8423,28.99
530,20131205,20131217,20131212,13693,SO72410,1.8663,4.99
467,20131205,20131217,20131212,13693,SO72410,9.1593,24.49
560,20131205,20131217,20131212,19476,SO72411,755.1508,1214.85
479,20131205,20131217,20131212,19476,SO72411,3.3623,8.99
477,20131205,20131217,20131212,19476,SO72411,1.8663,4.99
471,20131205,20131217,20131212,19476,SO72411,23.749,63.5
376,20131205,20131217,20131212,22913,SO72412,1554.9479,2443.35
217,20131205,20131217,20131212,22913,SO72412,13.0863,34.99
467,20131205,20131217,20131212,22913,SO72412,9.1593,24.49
582,20131205,20131217,20131212,22987,SO72413,1082.51,1700.99
214,20131205,20131217,20131212,22987,SO72413,13.0863,34.99
465,20131205,20131217,20131212,22987,SO72413,9.1593,24.49
580,20131205,20131217,20131212,16027,SO72414,1082.51,1700.99
490,20131205,20131217,20131212,16027,SO72414,41.5723,53.99
359,20131205,20131217,20131212,16616,SO72415,1251.9813,2294.99
528,20131205,20131217,20131212,16616,SO72415,1.8663,4.99
537,20131205,20131217,20131212,16616,SO72415,13.09,35
480,20131205,20131217,20131212,16616,SO72415,0.8565,2.29
355,20131205,20131217,20131212,16630,SO72416,1265.6195,2319.99
537,20131205,20131217,20131212,16630,SO72416,13.09,35
528,20131205,20131217,20131212,16630,SO72416,1.8663,4.99
222,20131205,20131217,20131212,16630,SO72416,13.0863,34.99
359,20131205,20131217,20131212,16495,SO72417,1251.9813,2294.99
528,20131205,20131217,20131212,16495,SO72417,1.8663,4.99
537,20131205,20131217,20131212,16495,SO72417,13.09,35
217,20131205,20131217,20131212,16495,SO72417,13.0863,34.99
490,20131205,20131217,20131212,16495,SO72417,41.5723,53.99
353,20131205,20131217,20131212,13110,SO72418,1265.6195,2319.99
570,20131205,20131217,20131212,26647,SO72419,461.4448,742.35
472,20131205,20131217,20131212,26647,SO72419,23.749,63.5
217,20131205,20131217,20131212,26647,SO72419,13.0863,34.99
574,20131205,20131217,20131212,16000,SO72420,1481.9379,2384.07
222,20131205,20131217,20131212,16000,SO72420,13.0863,34.99
579,20131205,20131217,20131212,24309,SO72421,755.1508,1214.85
578,20131205,20131217,20131212,24332,SO72422,755.1508,1214.85
479,20131205,20131217,20131212,24332,SO72422,3.3623,8.99
225,20131205,20131217,20131212,24332,SO72422,6.9223,8.99
477,20131205,20131217,20131212,24332,SO72422,1.8663,4.99
575,20131205,20131217,20131212,25063,SO72423,1481.9379,2384.07
222,20131205,20131217,20131212,25063,SO72423,13.0863,34.99
574,20131205,20131217,20131212,28257,SO72424,1481.9379,2384.07
477,20131205,20131217,20131212,28257,SO72424,1.8663,4.99
479,20131205,20131217,20131212,28257,SO72424,3.3623,8.99
574,20131205,20131217,20131212,15916,SO72425,1481.9379,2384.07
477,20131205,20131217,20131212,15916,SO72425,1.8663,4.99
479,20131205,20131217,20131212,15916,SO72425,3.3623,8.99
487,20131205,20131217,20131212,15916,SO72425,20.5663,54.99
484,20131205,20131217,20131212,15916,SO72425,2.9733,7.95
584,20131205,20131217,20131212,28195,SO72426,343.6496,539.99
217,20131205,20131217,20131212,28195,SO72426,13.0863,34.99
606,20131205,20131217,20131212,24323,SO72427,343.6496,539.99
529,20131205,20131217,20131212,24323,SO72427,1.4923,3.99
538,20131205,20131217,20131212,24323,SO72427,8.0373,21.49
222,20131205,20131217,20131212,24323,SO72427,13.0863,34.99
606,20131205,20131217,20131212,24221,SO72428,343.6496,539.99
477,20131205,20131217,20131212,24221,SO72428,1.8663,4.99
479,20131205,20131217,20131212,24221,SO72428,3.3623,8.99
382,20131205,20131217,20131212,22137,SO72429,713.0798,1120.49
539,20131205,20131217,20131212,22137,SO72429,9.3463,24.99
529,20131205,20131217,20131212,22137,SO72429,1.4923,3.99
217,20131205,20131217,20131212,22137,SO72429,13.0863,34.99
390,20131205,20131217,20131212,21929,SO72430,713.0798,1120.49
225,20131205,20131217,20131212,21929,SO72430,6.9223,8.99
491,20131205,20131217,20131212,21929,SO72430,41.5723,53.99
390,20131205,20131217,20131212,21937,SO72431,713.0798,1120.49
479,20131205,20131217,20131212,21937,SO72431,3.3623,8.99
477,20131205,20131217,20131212,21937,SO72431,1.8663,4.99
582,20131205,20131217,20131212,18091,SO72432,1082.51,1700.99
237,20131205,20131217,20131212,18091,SO72432,38.4923,49.99
581,20131205,20131217,20131212,22637,SO72433,1082.51,1700.99
477,20131205,20131217,20131212,22637,SO72433,1.8663,4.99
479,20131205,20131217,20131212,22637,SO72433,3.3623,8.99
584,20131205,20131217,20131212,14164,SO72434,343.6496,539.99
538,20131205,20131217,20131212,14164,SO72434,8.0373,21.49
576,20131205,20131217,20131212,18173,SO72435,1481.9379,2384.07
541,20131205,20131217,20131212,18173,SO72435,10.8423,28.99
530,20131205,20131217,20131212,18173,SO72435,1.8663,4.99
225,20131205,20131217,20131212,18173,SO72435,6.9223,8.99
573,20131205,20131217,20131212,25484,SO72436,1481.9379,2384.07
222,20131205,20131217,20131212,25484,SO72436,13.0863,34.99
231,20131205,20131217,20131212,25484,SO72436,38.4923,49.99
576,20131205,20131217,20131212,13646,SO72437,1481.9379,2384.07
605,20131205,20131217,20131212,26549,SO72438,343.6496,539.99
479,20131205,20131217,20131212,26549,SO72438,3.3623,8.99
477,20131205,20131217,20131212,26549,SO72438,1.8663,4.99
465,20131205,20131217,20131212,26549,SO72438,9.1593,24.49
605,20131205,20131217,20131212,28132,SO72439,343.6496,539.99
479,20131205,20131217,20131212,28132,SO72439,3.3623,8.99
483,20131206,20131218,20131213,13182,SO72440,44.88,120
528,20131206,20131218,20131213,19580,SO72441,1.8663,4.99
536,20131206,20131218,20131213,19580,SO72441,11.2163,29.99
485,20131206,20131218,20131213,19580,SO72441,8.2205,21.98
488,20131206,20131218,20131213,19580,SO72441,41.5723,53.99
225,20131206,20131218,20131213,19580,SO72441,6.9223,8.99
536,20131206,20131218,20131213,18279,SO72442,11.2163,29.99
528,20131206,20131218,20131213,18279,SO72442,1.8663,4.99
485,20131206,20131218,20131213,18279,SO72442,8.2205,21.98
482,20131206,20131218,20131213,18279,SO72442,3.3623,8.99
528,20131206,20131218,20131213,12369,SO72443,1.8663,4.99
485,20131206,20131218,20131213,12369,SO72443,8.2205,21.98
530,20131206,20131218,20131213,14100,SO72444,1.8663,4.99
214,20131206,20131218,20131213,14100,SO72444,13.0863,34.99
491,20131206,20131218,20131213,19578,SO72445,41.5723,53.99
237,20131206,20131218,20131213,14682,SO72446,38.4923,49.99
234,20131206,20131218,20131213,13026,SO72447,38.4923,49.99
483,20131206,20131218,20131213,13634,SO72448,44.88,120
361,20131206,20131218,20131213,19941,SO72449,1251.9813,2294.99
528,20131206,20131218,20131213,19941,SO72449,1.8663,4.99
537,20131206,20131218,20131213,19941,SO72449,13.09,35
225,20131206,20131218,20131213,19941,SO72449,6.9223,8.99
217,20131206,20131218,20131213,19941,SO72449,13.0863,34.99
355,20131206,20131218,20131213,19420,SO72450,1265.6195,2319.99
485,20131206,20131218,20131213,19420,SO72450,8.2205,21.98
478,20131206,20131218,20131213,19420,SO72450,3.7363,9.99
477,20131206,20131218,20131213,19420,SO72450,1.8663,4.99
599,20131206,20131218,20131213,16278,SO72451,294.5797,539.99
225,20131206,20131218,20131213,16278,SO72451,6.9223,8.99
535,20131206,20131218,20131213,11752,SO72452,9.3463,24.99
528,20131206,20131218,20131213,11752,SO72452,1.8663,4.99
485,20131206,20131218,20131213,11752,SO72452,8.2205,21.98
535,20131206,20131218,20131213,26194,SO72453,9.3463,24.99
528,20131206,20131218,20131213,26194,SO72453,1.8663,4.99
485,20131206,20131218,20131213,26194,SO72453,8.2205,21.98
477,20131206,20131218,20131213,26194,SO72453,1.8663,4.99
478,20131206,20131218,20131213,26194,SO72453,3.7363,9.99
528,20131206,20131218,20131213,11820,SO72454,1.8663,4.99
536,20131206,20131218,20131213,11820,SO72454,11.2163,29.99
536,20131206,20131218,20131213,23150,SO72455,11.2163,29.99
480,20131206,20131218,20131213,23150,SO72455,0.8565,2.29
484,20131206,20131218,20131213,23150,SO72455,2.9733,7.95
225,20131206,20131218,20131213,23150,SO72455,6.9223,8.99
528,20131206,20131218,20131213,23388,SO72456,1.8663,4.99
536,20131206,20131218,20131213,23388,SO72456,11.2163,29.99
217,20131206,20131218,20131213,23388,SO72456,13.0863,34.99
478,20131206,20131218,20131213,14567,SO72457,3.7363,9.99
477,20131206,20131218,20131213,14567,SO72457,1.8663,4.99
477,20131206,20131218,20131213,21262,SO72458,1.8663,4.99
478,20131206,20131218,20131213,21262,SO72458,3.7363,9.99
489,20131206,20131218,20131213,21262,SO72458,41.5723,53.99
474,20131206,20131218,20131213,18977,SO72459,26.1763,69.99
231,20131206,20131218,20131213,18977,SO72459,38.4923,49.99
225,20131206,20131218,20131213,18977,SO72459,6.9223,8.99
477,20131206,20131218,20131213,18550,SO72460,1.8663,4.99
217,20131206,20131218,20131213,18550,SO72460,13.0863,34.99
467,20131206,20131218,20131213,18550,SO72460,9.1593,24.49
477,20131206,20131218,20131213,16923,SO72461,1.8663,4.99
487,20131206,20131218,20131213,16923,SO72461,20.5663,54.99
528,20131206,20131218,20131213,23009,SO72462,1.8663,4.99
480,20131206,20131218,20131213,23009,SO72462,0.8565,2.29
528,20131206,20131218,20131213,15835,SO72463,1.8663,4.99
217,20131206,20131218,20131213,15835,SO72463,13.0863,34.99
491,20131206,20131218,20131213,15835,SO72463,41.5723,53.99
485,20131206,20131218,20131213,14408,SO72464,8.2205,21.98
217,20131206,20131218,20131213,14408,SO72464,13.0863,34.99
481,20131206,20131218,20131213,14408,SO72464,3.3623,8.99
485,20131206,20131218,20131213,13934,SO72465,8.2205,21.98
481,20131206,20131218,20131213,13934,SO72465,3.3623,8.99
528,20131206,20131218,20131213,16402,SO72466,1.8663,4.99
485,20131206,20131218,20131213,18138,SO72467,8.2205,21.98
490,20131206,20131218,20131213,18138,SO72467,41.5723,53.99
529,20131206,20131218,20131213,25687,SO72468,1.4923,3.99
482,20131206,20131218,20131213,25687,SO72468,3.3623,8.99
536,20131206,20131218,20131213,20137,SO72469,11.2163,29.99
528,20131206,20131218,20131213,20137,SO72469,1.8663,4.99
225,20131206,20131218,20131213,20137,SO72469,6.9223,8.99
214,20131206,20131218,20131213,20137,SO72469,13.0863,34.99
536,20131206,20131218,20131213,20906,SO72470,11.2163,29.99
480,20131206,20131218,20131213,20906,SO72470,0.8565,2.29
529,20131206,20131218,20131213,26877,SO72471,1.4923,3.99
214,20131206,20131218,20131213,26877,SO72471,13.0863,34.99
529,20131206,20131218,20131213,25315,SO72472,1.4923,3.99
480,20131206,20131218,20131213,25315,SO72472,0.8565,2.29
529,20131206,20131218,20131213,22805,SO72473,1.4923,3.99
530,20131206,20131218,20131213,16043,SO72474,1.8663,4.99
222,20131206,20131218,20131213,16043,SO72474,13.0863,34.99
528,20131206,20131218,20131213,11166,SO72475,1.8663,4.99
537,20131206,20131218,20131213,11166,SO72475,13.09,35
537,20131206,20131218,20131213,11085,SO72476,13.09,35
528,20131206,20131218,20131213,11085,SO72476,1.8663,4.99
217,20131206,20131218,20131213,11085,SO72476,13.0863,34.99
537,20131206,20131218,20131213,11848,SO72477,13.09,35
528,20131206,20131218,20131213,11848,SO72477,1.8663,4.99
480,20131206,20131218,20131213,11848,SO72477,0.8565,2.29
537,20131206,20131218,20131213,13201,SO72478,13.09,35
528,20131206,20131218,20131213,13201,SO72478,1.8663,4.99
480,20131206,20131218,20131213,13201,SO72478,0.8565,2.29
484,20131206,20131218,20131213,13201,SO72478,2.9733,7.95
357,20131206,20131218,20131213,18860,SO72479,1265.6195,2319.99
528,20131206,20131218,20131213,18860,SO72479,1.8663,4.99
537,20131206,20131218,20131213,18860,SO72479,13.09,35
217,20131206,20131218,20131213,18860,SO72479,13.0863,34.99
361,20131206,20131218,20131213,18537,SO72480,1251.9813,2294.99
587,20131206,20131218,20131213,15466,SO72481,419.7784,769.49
214,20131206,20131218,20131213,15466,SO72481,13.0863,34.99
361,20131206,20131218,20131213,18512,SO72482,1251.9813,2294.99
487,20131206,20131218,20131213,18512,SO72482,20.5663,54.99
357,20131206,20131218,20131213,18395,SO72483,1265.6195,2319.99
487,20131206,20131218,20131213,18395,SO72483,20.5663,54.99
353,20131206,20131218,20131213,16657,SO72484,1265.6195,2319.99
480,20131206,20131218,20131213,16657,SO72484,0.8565,2.29
580,20131206,20131218,20131213,16029,SO72485,1082.51,1700.99
217,20131206,20131218,20131213,16029,SO72485,13.0863,34.99
378,20131206,20131218,20131213,22908,SO72486,1554.9479,2443.35
540,20131206,20131218,20131213,22908,SO72486,12.1924,32.6
529,20131206,20131218,20131213,22908,SO72486,1.4923,3.99
380,20131206,20131218,20131213,22857,SO72487,1554.9479,2443.35
581,20131206,20131218,20131213,22988,SO72488,1082.51,1700.99
234,20131206,20131218,20131213,22988,SO72488,38.4923,49.99
582,20131206,20131218,20131213,16025,SO72489,1082.51,1700.99
222,20131206,20131218,20131213,16025,SO72489,13.0863,34.99
465,20131206,20131218,20131213,16025,SO72489,9.1593,24.49
382,20131206,20131218,20131213,26571,SO72490,713.0798,1120.49
214,20131206,20131218,20131213,26571,SO72490,13.0863,34.99
384,20131206,20131218,20131213,27702,SO72491,713.0798,1120.49
222,20131206,20131218,20131213,27702,SO72491,13.0863,34.99
598,20131206,20131218,20131213,13021,SO72492,294.5797,539.99
485,20131206,20131218,20131213,13021,SO72492,8.2205,21.98
217,20131206,20131218,20131213,13021,SO72492,13.0863,34.99
355,20131206,20131218,20131213,14012,SO72493,1265.6195,2319.99
537,20131206,20131218,20131213,14012,SO72493,13.09,35
528,20131206,20131218,20131213,14012,SO72493,1.8663,4.99
473,20131206,20131218,20131213,14012,SO72493,23.749,63.5
588,20131206,20131218,20131213,17328,SO72494,419.7784,769.49
477,20131206,20131218,20131213,17328,SO72494,1.8663,4.99
217,20131206,20131218,20131213,17328,SO72494,13.0863,34.99
359,20131206,20131218,20131213,13111,SO72495,1251.9813,2294.99
485,20131206,20131218,20131213,13111,SO72495,8.2205,21.98
477,20131206,20131218,20131213,13111,SO72495,1.8663,4.99
478,20131206,20131218,20131213,13111,SO72495,3.7363,9.99
488,20131206,20131218,20131213,13111,SO72495,41.5723,53.99
564,20131206,20131218,20131213,28297,SO72496,1481.9379,2384.07
225,20131206,20131218,20131213,28297,SO72496,6.9223,8.99
566,20131206,20131218,20131213,26681,SO72497,461.4448,742.35
575,20131206,20131218,20131213,23074,SO72498,1481.9379,2384.07
467,20131206,20131218,20131213,23074,SO72498,9.1593,24.49
214,20131206,20131218,20131213,23074,SO72498,13.0863,34.99
584,20131206,20131218,20131213,20744,SO72499,343.6496,539.99
481,20131206,20131218,20131213,20744,SO72499,3.3623,8.99
584,20131206,20131218,20131213,24321,SO72500,343.6496,539.99
479,20131206,20131218,20131213,24321,SO72500,3.3623,8.99
388,20131206,20131218,20131213,21923,SO72501,713.0798,1120.49
386,20131206,20131218,20131213,14888,SO72502,713.0798,1120.49
490,20131206,20131218,20131213,14888,SO72502,41.5723,53.99
467,20131206,20131218,20131213,14888,SO72502,9.1593,24.49
580,20131206,20131218,20131213,18525,SO72503,1082.51,1700.99
214,20131206,20131218,20131213,18525,SO72503,13.0863,34.99
583,20131206,20131218,20131213,18980,SO72504,1082.51,1700.99
228,20131206,20131218,20131213,18980,SO72504,38.4923,49.99
583,20131206,20131218,20131213,18998,SO72505,1082.51,1700.99
539,20131206,20131218,20131213,18998,SO72505,9.3463,24.99
529,20131206,20131218,20131213,18998,SO72505,1.4923,3.99
487,20131206,20131218,20131213,18998,SO72505,20.5663,54.99
583,20131206,20131218,20131213,18803,SO72506,1082.51,1700.99
231,20131206,20131218,20131213,18803,SO72506,38.4923,49.99
583,20131206,20131218,20131213,22618,SO72507,1082.51,1700.99
386,20131206,20131218,20131213,25582,SO72508,713.0798,1120.49
225,20131206,20131218,20131213,25582,SO72508,6.9223,8.99
214,20131206,20131218,20131213,25582,SO72508,13.0863,34.99
604,20131206,20131218,20131213,28474,SO72509,343.6496,539.99
538,20131206,20131218,20131213,28474,SO72509,8.0373,21.49
529,20131206,20131218,20131213,28474,SO72509,1.4923,3.99
605,20131206,20131218,20131213,25552,SO72510,343.6496,539.99
479,20131206,20131218,20131213,25552,SO72510,3.3623,8.99
477,20131206,20131218,20131213,25552,SO72510,1.8663,4.99
563,20131206,20131218,20131213,13257,SO72511,1481.9379,2384.07
214,20131206,20131218,20131213,13257,SO72511,13.0863,34.99
586,20131206,20131218,20131213,15130,SO72512,461.4448,742.35
606,20131206,20131218,20131213,28120,SO72513,343.6496,539.99
580,20131207,20131219,20131214,24592,SO72514,1082.51,1700.99
477,20131207,20131219,20131214,24592,SO72514,1.8663,4.99
479,20131207,20131219,20131214,24592,SO72514,3.3623,8.99
528,20131207,20131219,20131214,17234,SO72515,1.8663,4.99
536,20131207,20131219,20131214,17234,SO72515,11.2163,29.99
480,20131207,20131219,20131214,17234,SO72515,0.8565,2.29
477,20131207,20131219,20131214,24376,SO72516,1.8663,4.99
484,20131207,20131219,20131214,13668,SO72517,2.9733,7.95
463,20131207,20131219,20131214,12351,SO72518,9.1593,24.49
541,20131207,20131219,20131214,19623,SO72519,10.8423,28.99
530,20131207,20131219,20131214,19623,SO72519,1.8663,4.99
214,20131207,20131219,20131214,19623,SO72519,13.0863,34.99
463,20131207,20131219,20131214,19623,SO72519,9.1593,24.49
587,20131207,20131219,20131214,19474,SO72520,419.7784,769.49
536,20131207,20131219,20131214,19474,SO72520,11.2163,29.99
528,20131207,20131219,20131214,19474,SO72520,1.8663,4.99
480,20131207,20131219,20131214,19474,SO72520,0.8565,2.29
361,20131207,20131219,20131214,15620,SO72521,1251.9813,2294.99
528,20131207,20131219,20131214,15620,SO72521,1.8663,4.99
537,20131207,20131219,20131214,15620,SO72521,13.09,35
485,20131207,20131219,20131214,15620,SO72521,8.2205,21.98
467,20131207,20131219,20131214,15620,SO72521,9.1593,24.49
539,20131207,20131219,20131214,28760,SO72522,9.3463,24.99
529,20131207,20131219,20131214,28760,SO72522,1.4923,3.99
540,20131207,20131219,20131214,25376,SO72523,12.1924,32.6
535,20131207,20131219,20131214,26243,SO72524,9.3463,24.99
480,20131207,20131219,20131214,26243,SO72524,0.8565,2.29
536,20131207,20131219,20131214,19870,SO72525,11.2163,29.99
528,20131207,20131219,20131214,19870,SO72525,1.8663,4.99
480,20131207,20131219,20131214,19870,SO72525,0.8565,2.29
536,20131207,20131219,20131214,12916,SO72526,11.2163,29.99
536,20131207,20131219,20131214,11262,SO72527,11.2163,29.99
528,20131207,20131219,20131214,11262,SO72527,1.8663,4.99
463,20131207,20131219,20131214,11262,SO72527,9.1593,24.49
214,20131207,20131219,20131214,11262,SO72527,13.0863,34.99
528,20131207,20131219,20131214,24260,SO72528,1.8663,4.99
536,20131207,20131219,20131214,24260,SO72528,11.2163,29.99
478,20131207,20131219,20131214,24260,SO72528,3.7363,9.99
478,20131207,20131219,20131214,20540,SO72529,3.7363,9.99
478,20131207,20131219,20131214,20521,SO72530,3.7363,9.99
477,20131207,20131219,20131214,20521,SO72530,1.8663,4.99
480,20131207,20131219,20131214,20521,SO72530,0.8565,2.29
484,20131207,20131219,20131214,20521,SO72530,2.9733,7.95
477,20131207,20131219,20131214,16858,SO72531,1.8663,4.99
477,20131207,20131219,20131214,16806,SO72532,1.8663,4.99
237,20131207,20131219,20131214,16806,SO72532,38.4923,49.99
528,20131207,20131219,20131214,15358,SO72533,1.8663,4.99
217,20131207,20131219,20131214,15358,SO72533,13.0863,34.99
528,20131207,20131219,20131214,14764,SO72534,1.8663,4.99
480,20131207,20131219,20131214,14764,SO72534,0.8565,2.29
485,20131207,20131219,20131214,20773,SO72535,8.2205,21.98
225,20131207,20131219,20131214,20773,SO72535,6.9223,8.99
536,20131207,20131219,20131214,17638,SO72536,11.2163,29.99
528,20131207,20131219,20131214,17638,SO72536,1.8663,4.99
214,20131207,20131219,20131214,17638,SO72536,13.0863,34.99
529,20131207,20131219,20131214,14187,SO72537,1.4923,3.99
540,20131207,20131219,20131214,14187,SO72537,12.1924,32.6
535,20131207,20131219,20131214,16941,SO72538,9.3463,24.99
528,20131207,20131219,20131214,16941,SO72538,1.8663,4.99
217,20131207,20131219,20131214,16941,SO72538,13.0863,34.99
477,20131207,20131219,20131214,23971,SO72539,1.8663,4.99
214,20131207,20131219,20131214,23971,SO72539,13.0863,34.99
228,20131207,20131219,20131214,23971,SO72539,38.4923,49.99
225,20131207,20131219,20131214,23971,SO72539,6.9223,8.99
477,20131207,20131219,20131214,22474,SO72540,1.8663,4.99
481,20131207,20131219,20131214,22474,SO72540,3.3623,8.99
536,20131207,20131219,20131214,23617,SO72541,11.2163,29.99
528,20131207,20131219,20131214,23617,SO72541,1.8663,4.99
541,20131207,20131219,20131214,12592,SO72542,10.8423,28.99
530,20131207,20131219,20131214,12592,SO72542,1.8663,4.99
225,20131207,20131219,20131214,12592,SO72542,6.9223,8.99
477,20131207,20131219,20131214,24216,SO72543,1.8663,4.99
217,20131207,20131219,20131214,24216,SO72543,13.0863,34.99
225,20131207,20131219,20131214,24216,SO72543,6.9223,8.99
537,20131207,20131219,20131214,11726,SO72544,13.09,35
528,20131207,20131219,20131214,11726,SO72544,1.8663,4.99
485,20131207,20131219,20131214,11726,SO72544,8.2205,21.98
473,20131207,20131219,20131214,11726,SO72544,23.749,63.5
222,20131207,20131219,20131214,11726,SO72544,13.0863,34.99
597,20131207,20131219,20131214,16229,SO72545,294.5797,539.99
535,20131207,20131219,20131214,16229,SO72545,9.3463,24.99
528,20131207,20131219,20131214,16229,SO72545,1.8663,4.99
480,20131207,20131219,20131214,16229,SO72545,0.8565,2.29
355,20131207,20131219,20131214,18514,SO72546,1265.6195,2319.99
478,20131207,20131219,20131214,18514,SO72546,3.7363,9.99
477,20131207,20131219,20131214,18514,SO72546,1.8663,4.99
487,20131207,20131219,20131214,18514,SO72546,20.5663,54.99
355,20131207,20131219,20131214,18519,SO72547,1265.6195,2319.99
528,20131207,20131219,20131214,18519,SO72547,1.8663,4.99
537,20131207,20131219,20131214,18519,SO72547,13.09,35
480,20131207,20131219,20131214,18519,SO72547,0.8565,2.29
589,20131207,20131219,20131214,15422,SO72548,419.7784,769.49
485,20131207,20131219,20131214,15422,SO72548,8.2205,21.98
217,20131207,20131219,20131214,15422,SO72548,13.0863,34.99
467,20131207,20131219,20131214,15422,SO72548,9.1593,24.49
363,20131207,20131219,20131214,13482,SO72549,1251.9813,2294.99
485,20131207,20131219,20131214,13482,SO72549,8.2205,21.98
480,20131207,20131219,20131214,13482,SO72549,0.8565,2.29
363,20131207,20131219,20131214,18420,SO72550,1251.9813,2294.99
483,20131207,20131219,20131214,18420,SO72550,44.88,120
361,20131207,20131219,20131214,20708,SO72551,1251.9813,2294.99
537,20131207,20131219,20131214,20708,SO72551,13.09,35
528,20131207,20131219,20131214,20708,SO72551,1.8663,4.99
357,20131207,20131219,20131214,18432,SO72552,1265.6195,2319.99
225,20131207,20131219,20131214,18432,SO72552,6.9223,8.99
485,20131207,20131219,20131214,18432,SO72552,8.2205,21.98
355,20131207,20131219,20131214,18435,SO72553,1265.6195,2319.99
485,20131207,20131219,20131214,18435,SO72553,8.2205,21.98
217,20131207,20131219,20131214,18435,SO72553,13.0863,34.99
361,20131207,20131219,20131214,18478,SO72554,1251.9813,2294.99
485,20131207,20131219,20131214,18478,SO72554,8.2205,21.98
472,20131207,20131219,20131214,18478,SO72554,23.749,63.5
388,20131207,20131219,20131214,18457,SO72555,713.0798,1120.49
529,20131207,20131219,20131214,18457,SO72555,1.4923,3.99
539,20131207,20131219,20131214,18457,SO72555,9.3463,24.99
217,20131207,20131219,20131214,18457,SO72555,13.0863,34.99
471,20131207,20131219,20131214,18457,SO72555,23.749,63.5
386,20131207,20131219,20131214,18461,SO72556,713.0798,1120.49
539,20131207,20131219,20131214,18461,SO72556,9.3463,24.99
463,20131207,20131219,20131214,18461,SO72556,9.1593,24.49
388,20131207,20131219,20131214,27696,SO72557,713.0798,1120.49
489,20131207,20131219,20131214,27696,SO72557,41.5723,53.99
225,20131207,20131219,20131214,27696,SO72557,6.9223,8.99
386,20131207,20131219,20131214,27697,SO72558,713.0798,1120.49
584,20131207,20131219,20131214,27486,SO72559,343.6496,539.99
479,20131207,20131219,20131214,27486,SO72559,3.3623,8.99
477,20131207,20131219,20131214,27486,SO72559,1.8663,4.99
